"SECTOR_SPECIAL_REQUIREMENT_ID","LATEST_VERSION","LAST_USER_ID","REQUIREMENT_TYPE","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","DEPARTURE_AIRPORT_CODE","ARRIVAL_AIRPORT_CODE","CARRIER_CODE","R_SCOPE","R_OWNER","CONSTRAINT_ID","SOURCE","LAST_MODIFIED_TIME_STAMP"
"214","0","216246","AIRCRAFT","MUST","PEK-IAD-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PEK","IAD","CA","GLOBAL","","614","MM","2023/8/1"
"215","0","216246","AIRCRAFT","MUST","PEK-HNL-PEK运行180MIN ETOPS（批准机型A330-200)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PEK","HNL","CA","GLOBAL","","615","MM","2023/8/1"
"216","0","216246","AIRCRAFT","MUST","PEK-JFK-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PEK","JFK","CA","GLOBAL","","616","MM","2023/8/1"
"217","0","216246","AIRCRAFT","MUST","PEK-SFO-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PEK","SFO","CA","GLOBAL","","617","MM","2023/8/1"
"218","0","216246","AIRCRAFT","MUST","PEK-IAH-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PEK","IAH","CA","GLOBAL","","618","MM","2023/8/1"
"219","0","216246","AIRCRAFT","MUST","PEK-YUL-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PEK","YUL","CA","GLOBAL","","619","MM","2023/8/1"
"220","0","216246","AIRCRAFT","MUST","PVG-MEL-PVG需要180MIN ETOPS（批准机型A330-200/300)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PVG","MEL","CA","GLOBAL","","620","MM","2023/8/1"
"221","0","216246","AIRCRAFT","MUST","PVG-SYD-PVG需要180MIN ETOPS（批准机型A330-200/300、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PVG","SYD","CA","GLOBAL","","621","MM","2023/8/1"
"222","0","216246","AIRCRAFT","MUST","SZX-SYD-SZX需要180MIN ETOPS（批准机型A330-200/300、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PVG","SYD","CA","GLOBAL","","622","MM","2023/8/1"
"223","0","216246","AIRCRAFT","LOW","PVG-DXB-PVG北线需要180MIN ETOPS（批准机型A330-200/300)。目前主用南线，如批复北线，请使用具有180MIN ETOPS能力的飞机。","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PVG","DXB","CA","GLOBAL","","623","MM","2023/8/1"
"192","0","216246","AIRCRAFT","MUST","SZX-JNB-SZX运行180MIN ETOPS（批准机型B777-300ER和A350-900)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","JNB","SZX","CA","GLOBAL","","592","MM","2023/8/1"
"193","0","216246","AIRCRAFT","MUST","SZX-LAX-SZX运行180MIN ETOPS（批准机型B787-9)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","LAX","SZX","CA","GLOBAL","","593","MM","2023/8/1"
"194","0","216246","AIRCRAFT","MUST","SZX-LAX-SZX运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","LAX","SZX","CA","GLOBAL","","594","MM","2023/8/1"
"195","0","216246","AIRCRAFT","MUST","PVG-LAX-PVG运行180MIN ETOPS（批准机型A350-900、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","LAX","PVG","CA","GLOBAL","","595","MM","2023/8/1"
"224","0","216246","AIRCRAFT","MUST","PVG-DXB-PVG北线需要180MIN ETOPS（批准机型A330-200/300)。目前主用南线，如批复北线，请使用具有180MIN ETOPS能力的飞机。","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PVG","LAX","CA","GLOBAL","","624","MM","2023/8/1"
"225","0","216246","AIRCRAFT","MUST","PVG-SJC-PVG运行180MIN ETOPS（批准机型A330-200)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","PVG","SJC","CA","GLOBAL","","625","MM","2023/8/1"
"226","0","216246","AIRCRAFT","MUST","PEK-SFO-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SFO","PEK","CA","GLOBAL","","626","MM","2023/8/1"
"227","0","216246","AIRCRAFT","MUST","SHE-YVR-SHE运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SHE","YVR","CA","GLOBAL","","627","MM","2023/8/1"
"228","0","216246","AIRCRAFT","MUST","PVG-SJC-PVG运行180MIN ETOPS（批准机型A330-200)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SJC","PVG","CA","GLOBAL","","628","MM","2023/8/1"
"229","0","216246","AIRCRAFT","MUST","PVG-SYD-PVG需要180MIN ETOPS（批准机型A330-200/300、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SYD","PVG","CA","GLOBAL","","629","MM","2023/8/1"
"230","0","216246","AIRCRAFT","MUST","SZX-SYD-SZX需要180MIN ETOPS（批准机型A330-200/300、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SYD","SZX","CA","GLOBAL","","630","MM","2023/8/1"
"231","0","216246","AIRCRAFT","MUST","CTU-SYD-CTU需要180MIN ETOPS（批准机型A330-200/300)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SYD","CTU","CA","GLOBAL","","631","MM","2023/8/1"
"232","1","216246","AIRCRAFT","MUST","PEK-SYD-PEK需要180MIN ETOPS（批准机型A330-200/300、B777-300ER、B787-9)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SYD","PEK","CA","GLOBAL","","632","MM","2024/3/25 9:09:25"
"233","0","216246","AIRCRAFT","MUST","SZX-JNB-SZX运行180MIN ETOPS（批准机型B777-300ER和A350-900)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SZX","JNB","CA","GLOBAL","","633","MM","2023/8/1"
"234","0","216246","AIRCRAFT","MUST","SZX-SYD-SZX需要180MIN ETOPS（批准机型A330-200/300、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SZX","SYD","CA","GLOBAL","","634","MM","2023/8/1"
"235","0","216246","AIRCRAFT","MUST","SZX-LAX-SZX运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SZX","LAX","CA","GLOBAL","","635","MM","2023/8/1"
"236","0","216246","AIRCRAFT","MUST","SZX-LAX-SZX运行180MIN ETOPS（批准机型B787-9)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","SZX","LAX","CA","GLOBAL","","636","MM","2023/8/1"
"237","0","216246","AIRCRAFT","MUST","PEK-YUL-PEK运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","YUL","PEK","CA","GLOBAL","","637","MM","2023/8/1"
"238","0","216246","AIRCRAFT","MUST","SHE-YVR-SHE运行180MIN ETOPS（批准机型B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","YVR","SHE","CA","GLOBAL","","638","MM","2023/8/1"
"239","0","216246","AIRCRAFT","MUST","PEK-YVR-PEK需要180MIN ETOPS（批准机型A330-200/300、B777-300ER)","《总签派室延程运行使用手册》","ETOPS","1","2021/9/17","2050/10/1","00:00","23:59","1234567","YVR","PEK","CA","GLOBAL","","639","MM","2023/8/1"
"240","0","216246","AIRCRAFT","MUST","北京首都-新加坡航线需要具备RNP-4能力的飞机执行。","AIROPS迁移","PBN","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","SIN","CA","GLOBAL","","640","MM","2023/8/1"
"241","0","216246","AIRCRAFT","MUST","新加坡-北京首都航线需要具备RNP-4能力的飞机执行。","AIROPS迁移","PBN","1","2019/7/5","2050/7/1","00:00","23:59","1234567","SIN","PEK","CA","GLOBAL","","641","MM","2023/8/1"
"242","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KEWRZBAA011/021/031/041/081/091航路。","无ULB改装飞机不可执行KEWRZBAA011/021/031/041/081/091航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","EWR","PEK","CA","GLOBAL","","642","MM","2023/8/1"
"243","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行SBGRLEMD001/002/003航路。","无ULB改装飞机不可执行SBGRLEMD001/002/003航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","GRU","MAD","CA","GLOBAL","","643","MM","2023/8/1"
"244","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行PHNLZBAA001/F11航路。","无ULB改装飞机不可执行PHNLZBAA001/F11航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","HNL","PEK","CA","GLOBAL","","644","MM","2023/8/1"
"245","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KIADZGSZC41/C91航路。","无ULB改装飞机不可执行KIADZGSZC41/C91航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","IAD","SZX","CA","GLOBAL","","645","MM","2023/8/1"
"246","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KIADZSNJC41/C91航路。","无ULB改装飞机不可执行KIADZSNJC41/C91航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","IAD","NKG","CA","GLOBAL","","646","MM","2023/8/1"
"247","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KIADZBAA011/021/041/071/081/091航路。","无ULB改装飞机不可执行KIADZBAA011/021/041/071/081/091航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","IAD","PEK","CA","GLOBAL","","647","MM","2023/8/1"
"248","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KJFKZLXYC42/C91航路。","无ULB改装飞机不可执行KJFKZLXYC42/C91航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","JFK","XIY","CA","GLOBAL","","648","MM","2023/8/1"
"249","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KJFKZBAA011/022/032/042/081/091航路。","无ULB改装飞机不可执行KJFKZBAA011/022/032/042/081/091航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","JFK","PEK","CA","GLOBAL","","649","MM","2023/8/1"
"250","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行KJFKZGSZC42/C91航路。","无ULB改装飞机不可执行KJFKZGSZC42/C91航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","JFK","SZX","CA","GLOBAL","","650","MM","2023/8/1"
"251","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行FAORZGSZ001/002航路。","无ULB改装飞机不可执行FAORZGSZ001/002航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","JNB","SZX","CA","GLOBAL","","651","MM","2023/8/1"
"252","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行LEMDSBGR001/002/003航路。","无ULB改装飞机不可执行LEMDSBGR001/002/003航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","MAD","GRU","CA","GLOBAL","","652","MM","2023/8/1"
"253","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKIAHA02航路。","无ULB改装飞机不可执行ZBAAKIAHA02航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","IAH","CA","GLOBAL","","653","MM","2023/8/1"
"254","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKSFO003/004/A06/F11航路。","无ULB改装飞机不可执行ZBAAKSFO003/004/A06/F11航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","SFO","CA","GLOBAL","","654","MM","2023/8/1"
"255","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKLAX003/004/A06航路。","无ULB改装飞机不可执行ZBAAKLAX003/004/A06航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","LAX","CA","GLOBAL","","655","MM","2023/8/1"
"257","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAYSSY001航路。","无ULB改装飞机不可执行ZBAAYSSY001航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","SYD","CA","GLOBAL","","657","MM","2023/8/1"
"258","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAPHNL001/F11航路。","无ULB改装飞机不可执行ZBAAPHNL001/F11航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","HNL","CA","GLOBAL","","658","MM","2023/8/1"
"259","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAYMMLA01航路。","无ULB改装飞机不可执行ZBAAYMMLA01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","MEL","CA","GLOBAL","","659","MM","2023/8/1"
"260","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKSFO003/004/A06航路。","无ULB改装飞机不可执行ZBAAKSFO003/004/A06航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","SFO","CA","GLOBAL","","660","MM","2023/8/1"
"261","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAANZAAA02航路。","无ULB改装飞机不可执行ZBAANZAAA02航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","AKL","CA","GLOBAL","","661","MM","2023/8/1"
"262","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKLAX003/004/A06航路。","无ULB改装飞机不可执行ZBAAKLAX003/004/A06航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","LAX","CA","GLOBAL","","662","MM","2023/8/1"
"263","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKJFK011/022/032/042/081/091/A01航路。","无ULB改装飞机不可执行ZBAAKJFK011/022/032/042/081/091/A01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","JFK","CA","GLOBAL","","663","MM","2023/8/1"
"264","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKIAD011/021/041/071/081/091/A01航路。","无ULB改装飞机不可执行ZBAAKIAD011/021/041/071/081/091/A01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","IAD","CA","GLOBAL","","664","MM","2023/8/1"
"265","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAFAORC01航路。","无ULB改装飞机不可执行ZBAAFAORC01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","JNB","CA","GLOBAL","","665","MM","2023/8/1"
"266","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAKEWR011/021/031/041/081/091/A01航路。","无ULB改装飞机不可执行ZBAAKEWR011/021/031/041/081/091/A01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","EWR","CA","GLOBAL","","666","MM","2023/8/1"
"267","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAACYUL011/021/031/041/081/091/A01航路。","无ULB改装飞机不可执行ZBAACYUL011/021/031/041/081/091/A01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","YUL","CA","GLOBAL","","667","MM","2023/8/1"
"268","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZSPDYMMLA01航路。","无ULB改装飞机不可执行ZSPDYMMLA01航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PVG","MEL","CA","GLOBAL","","668","MM","2023/8/1"
"269","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZSPDYSYY001航路。","无ULB改装飞机不可执行ZSPDYSYY001航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PVG","SYD","CA","GLOBAL","","669","MM","2023/8/1"
"270","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZGSZKLAXF11/F12航路。","无ULB改装飞机不可执行ZGSZKLAXF11/F12航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","SZX","LAX","CA","GLOBAL","","670","MM","2023/8/1"
"271","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZGSZFAOR001/002航路。","无ULB改装飞机不可执行ZGSZFAOR001/002航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","SZX","JNB","CA","GLOBAL","","671","MM","2023/8/1"
"272","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行CYULZBHHC41/C91航路。","无ULB改装飞机不可执行CYULZBHHC41/C91航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","YUL","HET","CA","GLOBAL","","672","MM","2023/8/1"
"273","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行CYULZBAA011/021/031/041/081/091航路。","无ULB改装飞机不可执行CYULZBAA011/021/031/041/081/091航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","YUL","PEK","CA","GLOBAL","","673","MM","2023/8/1"
"274","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","EWR","PEK","CA","GLOBAL","","674","MM","2023/8/1"
"275","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","IAD","PEK","CA","GLOBAL","","675","MM","2023/8/1"
"276","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","JFK","PEK","CA","GLOBAL","","676","MM","2023/8/1"
"277","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","JFK","CA","GLOBAL","","677","MM","2023/8/1"
"278","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","IAD","CA","GLOBAL","","678","MM","2023/8/1"
"279","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","YUL","CA","GLOBAL","","679","MM","2023/8/1"
"280","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","EWR","CA","GLOBAL","","680","MM","2023/8/1"
"281","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","IAD","CA","GLOBAL","","681","MM","2023/8/1"
"282","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","JFK","CA","GLOBAL","","682","MM","2023/8/1"
"283","0","216246","AIRCRAFT","MUST","该航线必须由有极地运行能力的飞机执行","AIROPS迁移","POLAR","1","2019/7/5","2050/7/1","00:00","23:59","1234567","YUL","PEK","CA","GLOBAL","","683","MM","2023/8/1"
"284","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","LHW","CA","GLOBAL","","684","MM","2023/8/1"
"285","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","CKG","CA","GLOBAL","","685","MM","2023/8/1"
"286","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","CTU","CA","GLOBAL","","686","MM","2023/8/1"
"287","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","KWE","CA","GLOBAL","","687","MM","2023/8/1"
"288","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","LXA","CA","GLOBAL","","688","MM","2023/8/1"
"289","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","MIG","CA","GLOBAL","","689","MM","2023/8/1"
"256","0","216246","AIRCRAFT","MUST","无ULB改装飞机不可执行ZBAAPHNL001/F11航路。","无ULB改装飞机不可执行ZBAAPHNL001/F11航路。","ACequipment","1","2021/8/3","2040/11/1","00:00","23:59","1234567","PEK","HNL","CA","GLOBAL","","656","MM","2023/8/1"
"290","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","XIY","CA","GLOBAL","","690","MM","2023/8/1"
"291","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","XNN","CA","GLOBAL","","691","MM","2023/8/1"
"292","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AHJ","ZGC","CA","GLOBAL","","692","MM","2023/8/1"
"293","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","AKU","INC","CA","GLOBAL","","693","MM","2023/8/1"
"294","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","BPX","CKG","CA","GLOBAL","","694","MM","2023/8/1"
"295","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","BPX","CTU","CA","GLOBAL","","695","MM","2023/8/1"
"296","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","BPX","KMG","CA","GLOBAL","","696","MM","2023/8/1"
"297","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","BPX","KWE","CA","GLOBAL","","697","MM","2023/8/1"
"298","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","BPX","LXA","CA","GLOBAL","","698","MM","2023/8/1"
"299","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","BPX","XIY","CA","GLOBAL","","699","MM","2023/8/1"
"300","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2021/1/4","2050/7/1","00:00","23:59","1234567","CGO","KHI","CA","GLOBAL","","700","MM","2023/8/1"
"301","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CKG","LXA","CA","GLOBAL","","701","MM","2023/8/1"
"302","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2021/10/22","2050/7/1","00:00","23:59","1234567","CTU","ISB","CA","GLOBAL","","702","MM","2023/8/1"
"303","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","AHJ","CA","GLOBAL","","703","MM","2023/8/1"
"304","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","BPX","CA","GLOBAL","","704","MM","2023/8/1"
"305","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","DCY","CA","GLOBAL","","705","MM","2023/8/1"
"306","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","KTM","CA","GLOBAL","","706","MM","2023/8/1"
"307","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","LXA","CA","GLOBAL","","707","MM","2023/8/1"
"308","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","LZY","CA","GLOBAL","","708","MM","2023/8/1"
"309","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2022/3/26","2050/7/1","00:00","23:59","1234567","DCY","TFU","CA","GLOBAL","","709","MM","2023/8/1"
