"AIRPORT_RESTRICTION_ID","LATEST_VERSION","LAST_USER_ID","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","CURFEW_AIRPORT_RST_TYPE","CONSTRAINT_TYPE","CONSTRAINT_VALUE","RESTRICTION_TYPE","AIRPORT_CODE","AIRPORT_TYPE","RESTRICTION_SCOPE","RESTRICTION_OWNER","AIRPORTS_GROUP_ID","CONSTRAINT_ID","SOURCE","REQUIRED","LAST_MODIFIED_TIME_STAMP"
"142091595","1","0","MUST","2025.02.06明晓通知。","ZSSS 上海/虹桥 2502010100 -- 2502280600 01:00-06:00 01-10 AND 21-28 机场关闭","CURFEW","0","2025/1/31","2025/2/9","17:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","SHA","BOTH","GLOBAL","","","90963975","MM","0","2025/2/6 6:17:21"
"139494623","0","0","MUST","巴黎机场夏令时（UTC）2230-0329禁止着陆","巴黎机场夏令时（UTC）2230-0329禁止着陆","CURFEW","0","2019/6/1","2050/8/31","22:30","23:59","1234567","ARRIVAL","","","AIRPORT_CURFEW","CDG","ARRIVAL","GLOBAL","","","90800168","MM","0","2024/5/13 2:14:42"
"139495019","0","0","MUST","伦敦盖特威克机场每日宵禁时间为2230-0500（UTC）","伦敦盖特威克机场每日宵禁时间为2230-0500（UTC）","CURFEW","0","2019/6/1","2034/11/17","00:00","05:00","1234567","BOTH","","","AIRPORT_CURFEW","LGW","BOTH","GLOBAL","","","90800170","MM","0","2024/5/13 2:35:34"
"139496381","0","0","MUST","夏令时（UTC）0400-1100禁止起飞。","夏令时（UTC）0400-1100禁止起飞。","OPSLIMIT","0","2024/4/17","2035/10/11","04:00","11:00","1234567","DEPARTURE","","","AIRPORT_CURFEW","YVR","DEPARTURE","GLOBAL","","","90800174","MM","0","2024/5/13 4:01:05"
"139906730","0","0","MUST","","ZWHZ 石河子/花园 2405172300 -- 2406170900 23:00-09:00(NEXT DAY) DLY RWY09/27关闭，因维护。","CURFEW","0","2024/5/18","2024/6/17","00:00","01:00","1234567","BOTH","","","AIRPORT_CURFEW","SHF","BOTH","GLOBAL","","","90800182","MM","0","2024/5/30 2:04:15"
"142091493","0","0","MUST","2024.8.20","ZSOF 合肥/新桥 K2939/24 2408210300-2408310530 0300-0530 DLY RWY15/33 关闭，因维护","CURFEW","0","2024/8/20","2024/8/30","19:00","21:30","1234567","BOTH","","","AIRPORT_CURFEW","HFE","BOTH","GLOBAL","","","90963971","MM","0","2024/8/20 4:50:07"
"139907006","0","0","MUST","","ZULS 拉萨/贡嘎 2405062240 -- 2406060530 22:40-05:30 (NEXT DAY) DLYRWY10R/28L关闭，RWY10L/28R 关闭，因施工。
","CURFEW","0","2024/5/6","2024/6/5","14:40","21:30","1234567","BOTH","","","AIRPORT_CURFEW","LXA","BOTH","GLOBAL","","","90800185","MM","0","2024/5/30 2:33:01"
"141690075","2","0","MUST","运行规范未批准为C919正常使用机场","运行规范未批准为C919正常使用机场","OPSLIMIT","0","2019/6/17","2090/8/4","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","","BOTH","GLOBAL","","477262009","90931204","MM","0","2024/9/6 7:55:56"
"141706236","0","0","MUST","2024.8.12","B1637双发性能差（最高起飞温度左发918 度、右发910 度），需限飞高原、高高原机场和贵阳机场。","OPSLIMIT","1","2024/8/1","2024/10/31","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","90931205","MM","0","2024/8/12 5:48:57"
"141706237","0","0","MUST","2024.8.12","B1637双发性能差（最高起飞温度左发918 度、右发910 度），需限飞高原、高高原机场和贵阳机场。","OPSLIMIT","1","2024/8/1","2024/10/31","16:00","15:59","1234567","BOTH","","","AIRCRAFT","KWE","BOTH","GLOBAL","","","90931206","MM","0","2024/8/12 5:49:19"
"142384619","0","0","MUST","2024.8.29","B-6767性能衰退、HPT转叶前缘烧蚀/200FC重检监控，运行高原航线时多次发生启动悬挂，需限飞高原、高高原机场。","OPSLIMIT","1","2024/9/2","2025/8/7","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","90996829","MM","0","2024/8/29 0:39:52"
"142309969","0","0","MUST","2024.8.28","自2024年 8月27日开始对B-8800 限飞高原、高高原机场和贵阳机场。","OPSLIMIT","1","2024/8/1","2025/10/3","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","479462940","90996827","MM","0","2024/8/28 1:32:09"
"142309970","0","0","MUST","2024.8.28","自2024年 8月27日开始对B-8800 限飞高原、高高原机场和贵阳机场。","OPSLIMIT","1","2024/8/1","2025/10/3","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","90996828","MM","0","2024/8/28 1:32:34"
"142384620","0","0","MUST","2024.8.29","B-6767性能衰退、HPT转叶前缘烧蚀/200FC重检监控，运行高原航线时多次发生启动悬挂，需限飞高原、高高原机场。","OPSLIMIT","1","2024/9/2","2025/8/7","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","479462940","90996830","MM","0","2024/8/29 0:40:01"
"146496198","0","0","MUST","2024.12.20接辅助席位通知","G3361/24 名古屋 (RJGG)  2024/12/21 16:15 - 2024/12/21 19:45  (√) 
RWY 18/36-CLSD DUE TO CONST","CURFEW","0","2024/12/21","2024/12/21","08:15","11:45","1234567","BOTH","","","AIRPORT_CURFEW","NGO","BOTH","GLOBAL","","","91291868","MM","0","2024/12/20 12:53:45"
"146496199","0","0","MUST","2024.12.20接辅助席位通知","G3361/24 名古屋 (RJGG)  2024/12/22 14:50 - 2024/12/21 19:45  (√) 
RWY 18/36-CLSD DUE TO CONST","CURFEW","0","2024/12/22","2024/12/22","06:50","11:45","1234567","BOTH","","","AIRPORT_CURFEW","NGO","BOTH","GLOBAL","","","91291869","MM","0","2024/12/20 12:54:25"
"146710921","1","0","MUST","1.05接收AOC通知。","B1431执管基地站出港航班，禁飞欧、美、奥、非等航班，1.05运控通知取消","OPSLIMIT","1","2024/12/25","2025/1/4","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","1","91259034","MM","0","2025/1/5 0:11:02"
"146710922","2","0","MUST","1.05接收AOC通知。","B1431执管基地站出港航班，禁飞欧、美、奥、非等航班，1.05运控通知取消","OPSLIMIT","1","2024/12/25","2025/1/4","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","152495606","91259035","MM","0","2025/1/5 0:11:28"
"146710924","2","0","MUST","1.05接收AOC通知。","B1431执管基地站出港航班，禁飞欧、美、奥、非等航班，1.05运控通知取消","OPSLIMIT","1","2024/12/25","2025/1/4","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","361098670","91259036","MM","0","2025/1/5 0:11:36"
"146710925","2","0","MUST","1.05接收AOC通知。","B1431执管基地站出港航班，禁飞欧、美、奥、非等航班，1.05运控通知取消","OPSLIMIT","1","2024/12/25","2025/1/4","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","3","91259037","MM","0","2025/1/5 0:11:32"
"146710926","3","0","MUST","1.05接收AOC通知。","B1431执管基地站出港航班，禁飞欧、美、奥、非等航班，1.05运控通知取消","OPSLIMIT","1","2024/12/25","2025/1/4","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","2","91259038","MM","0","2025/1/5 0:11:41"
"146711031","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","MFM","BOTH","GLOBAL","","","91259039","MM","0","2024/12/26 1:15:41"
"146711242","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","NQZ","BOTH","GLOBAL","","","91259043","MM","0","2024/12/26 1:30:51"
"146699306","2","0","MUST","2025.12.26AOC","B6505不实施RNP AR运行（高高原机场及大连，丹东，乌鲁木齐）","OPSLIMIT","1","2024/12/25","2025/1/9","16:00","15:59","1234567","BOTH","","","AIRCRAFT","URC","BOTH","GLOBAL","","","91291871","MM","0","2024/12/26 1:37:26"
"146711336","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","NRT","BOTH","GLOBAL","","","91259044","MM","0","2025/3/11 1:45:57"
"146711359","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","HND","BOTH","GLOBAL","","","91259045","MM","0","2024/12/26 1:38:33"
"146711384","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","SDJ","BOTH","GLOBAL","","","91259046","MM","0","2024/12/26 1:38:46"
"146711385","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","FUK","BOTH","GLOBAL","","","91259047","MM","0","2024/12/26 1:38:57"
"146711386","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","NGO","BOTH","GLOBAL","","","91259048","MM","0","2024/12/26 1:39:10"
"146711387","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","KIX","BOTH","GLOBAL","","","91259049","MM","0","2024/12/26 1:39:16"
"146711419","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","HIJ","BOTH","GLOBAL","","","91259050","MM","0","2024/12/26 1:39:58"
"146711421","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","CTS","BOTH","GLOBAL","","","91259051","MM","0","2024/12/26 1:40:32"
"146711436","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","TPE","BOTH","GLOBAL","","","91259052","MM","0","2024/12/26 1:41:24"
"146711443","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","RMQ","BOTH","GLOBAL","","","91259053","MM","0","2024/12/26 1:42:15"
"146711444","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","TSA","BOTH","GLOBAL","","","91259054","MM","0","2024/12/26 1:42:20"
"146732047","1","0","MUST","2025.02.17通知取消","B1220、B224T、B224Z、B225N、B226A限飞国际航站塔什干、阿拉木图、第比利斯和莫斯科","OPSLIMIT","1","2024/12/30","2025/2/16","16:00","15:59","1234567","BOTH","","","AIRCRAFT","TBS","BOTH","GLOBAL","","","91259056","MM","0","2025/2/17 10:37:41"
"146732048","1","0","MUST","2025.02.17通知取消","B1220、B224T、B224Z、B225N、B226A限飞国际航站塔什干、阿拉木图、第比利斯和莫斯科","OPSLIMIT","1","2024/12/30","2025/2/16","16:00","15:59","1234567","BOTH","","","AIRCRAFT","SVO","BOTH","GLOBAL","","","91259057","MM","0","2025/2/17 10:37:13"
"146732049","2","0","MUST","2025.02.17通知取消","B1220、B224T、B224Z、B225N、B226A限飞国际航站塔什干、阿拉木图、第比利斯和莫斯科","OPSLIMIT","1","2024/12/30","2025/2/16","16:00","15:59","1234567","BOTH","","","AIRCRAFT","ALA","BOTH","GLOBAL","","","91259058","MM","0","2025/2/17 10:37:26"
"147041219","1","0","MUST","2025.1.3运控辅助通知,2025.1.8运控辅助通知取消
","B224T、B224Z、B225N、B226A限飞国际航站塔什干、阿拉木图、第比利斯和莫斯科","OPSLIMIT","1","2025/1/1","2025/1/7","16:00","15:59","1234567","BOTH","","","AIRCRAFT","ALA","BOTH","GLOBAL","","","91259077","MM","0","2025/1/8 6:59:29"
"147041231","1","0","MUST","2025.1.3运控辅助通知
","B224T、B224Z、B225N、B226A限飞国际航站塔什干、阿拉木图、第比利斯和莫斯科","OPSLIMIT","1","2025/1/1","2025/1/7","16:00","15:59","1234567","BOTH","","","AIRCRAFT","TAS","BOTH","GLOBAL","","","91259080","MM","0","2025/1/8 7:59:58"
"147065308","1","0","MUST","2025.1.4","K0031/25 福州/长乐 (ZSFZ)  2025/01/05 02:20 - 2025/01/13 05:25  (√) 
0220-0525 DLY RWY03/21 关闭，因施工.
","CURFEW","0","2025/1/4","2025/1/12","18:20","21:25","1234567","BOTH","","","AIRPORT_CURFEW","FOC","BOTH","GLOBAL","","","91291881","MM","0","2025/1/4 0:20:23"
"147106062","1","0","MUST","2025.1.4运控辅助席位通知","ZBHH 呼和浩特/白塔  C0043/25 2501060100-2501060530 
RWY 08/26 关闭，因施工.
","CURFEW","1","2025/1/5","2025/1/5","17:00","21:30","","BOTH","","","AIRPORT_CURFEW","HET","BOTH","GLOBAL","","","91259082","MM","0","2025/1/4 14:48:43"
"147158618","0","0","MUST","2024.1.7 运控辅助通知解除","B5229因DD限制执行短跑道.","ACequipment","0","2025/1/6","2025/1/6","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","253411520","91291884","MM","0","2025/1/7 1:14:53"
"146900306","0","0","MUST","2024.12.30 运控辅助席位","B5621飞机限制运行军民合用机场","OPSLIMIT","1","2024/12/30","2050/2/1","04:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91259065","MM","0","2024/12/30 7:54:27"
"146970204","2","0","MUST","2025.2.13AOC运控辅助通知","B5946 DD: LWY-20250213-5496-01,目的地机场为高高原机场的起飞站, 不允许失效。","ACequipment","1","2025/2/12","2025/2/22","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91259070","MM","0","2025/2/13 2:07:20"
"146994289","0","0","MUST","2025.1.2运控室经理明晓通知","ZGHZ 惠州/平潭 2412270030 -- 2501100600 00:30-06:00 DLY
RWY09/27 关闭, 因维护。","CURFEW","0","2024/12/26","2025/1/9","16:30","22:00","1234567","BOTH","","","AIRPORT_CURFEW","HUZ","BOTH","GLOBAL","","","91259071","MM","0","2025/1/2 10:49:26"
"147065285","0","0","MUST","2024.1.4","C0043/25 上海/虹桥 (ZSSS)  2025/01/05 01:00 - 2025/01/31 06:00  (√) 
0100-0600 05-10 AND 21-31 RWY 18L/36R 不能用于降落, 备降除外","CURFEW","0","2025/1/4","2025/1/9","17:00","22:00","1234567","ARRIVAL","","","AIRPORT_CURFEW","SHA","ARRIVAL","GLOBAL","","","91291879","MM","0","2025/1/4 0:16:48"
"147065286","0","0","MUST","2024.1.4","C0043/25 上海/虹桥 (ZSSS)  2025/01/05 01:00 - 2025/01/31 06:00  (√) 
0100-0600 05-10 AND 21-31 RWY 18L/36R 不能用于降落, 备降除外","CURFEW","0","2025/1/20","2025/1/30","17:00","22:00","1234567","ARRIVAL","","","AIRPORT_CURFEW","SHA","ARRIVAL","GLOBAL","","","91291880","MM","0","2025/1/4 0:18:11"
"147880991","0","0","MUST","2025.1.24 运控辅助通知","C0223/25 兰州/中川 (ZLLL)  2025/01/24 19:30 - 2025/01/24 20:10  (√) 
机场不接受航空器起降，因道面除冰雪作业，紧急情况除外.","CURFEW","0","2025/1/24","2025/1/24","11:30","12:10","1234567","BOTH","","","AIRPORT_CURFEW","LHW","BOTH","GLOBAL","","","91324446","MM","0","2025/1/24 0:33:42"
"147168488","0","0","MUST","2025.1.6运控辅助席位通知","
C0053/25 呼和浩特/白塔 (ZBHH)  2025/01/07 01:20 - 2025/01/07 05:30  (√) 
RWY 08/26 关闭，因施工.
","CURFEW","0","2025/1/6","2025/1/6","17:20","21:30","4","BOTH","","","AIRPORT_CURFEW","HET","BOTH","GLOBAL","","","91259085","MM","0","2025/1/6 1:14:45"
"147168505","0","0","MUST","2025.1.6接辅助席位通知","G0039/25 名古屋 (RJGG)  2025/01/09 17:45 - 2025/01/09 19:45  (√) 
RWY 18/36-CLSD DUE TO MAINT","CURFEW","0","2025/1/9","2025/1/9","17:45","19:45","1234567","BOTH","","","AIRPORT_CURFEW","NGO","BOTH","GLOBAL","","","91259086","MM","0","2025/1/6 1:17:03"
"147174585","1","0","MUST","2024.1..7运控辅助通知解除","B5229因DD限制执行高高原航班.","ACequipment","0","2025/1/6","2025/1/6","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91259087","MM","0","2025/1/7 1:17:27"
"147209804","1","0","MUST","2025.1.21运控席位通知取消","","OPSLIMIT","1","2025/1/8","2025/1/20","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91291895","MM","0","2025/1/20 22:25:37"
"147278287","0","0","MUST","2025.1.9AOC","ZWWW 乌鲁木齐/地窝堡
C0084/25 2501140200-<br/>2504150630<br/>0200-0630 EVERY TUE AND FRI<br/>RWY07/25 关闭，因道面维护，可接受航班备降
备注：请机组和放行人员注意。","CURFEW","0","2025/1/13","2025/4/14","18:00","22:30","14","BOTH","","","AIRPORT_CURFEW","URC","BOTH","GLOBAL","","","91259095","MM","0","2025/1/9 12:57:03"
"147353953","2","0","MUST","2025.1.12运控辅助通知解除","因故障，此飞机限飞国际航线","OPSLIMIT","0","2025/1/10","2025/1/11","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","91357184","MM","0","2025/1/12 7:16:53"
"147415923","1","0","MUST","2024.1.12运控辅助通知","B6362因DD限制执行高高原航班","ACequipment","0","2025/1/11","2050/1/1","16:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91324420","MM","0","2025/1/12 8:32:17"
"147840211","0","0","MUST","2025.1.22  AOC","C0112/25 长春/龙嘉 (ZYCC)  2025/01/24 02:00 - 2025/01/26 06:00  (√) 
0200-0600 DLY
RWY06/24 关闭，因跑道维护.","CURFEW","0","2025/1/23","2025/1/25","18:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","CGQ","BOTH","GLOBAL","","","91357192","MM","0","2025/1/22 7:54:57"
"147607610","1","0","MUST","2025.1.17运控辅助通知 ，1.18通知取消","B5913禁飞高高原机场","ACequipment","1","2025/1/16","2025/1/17","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91324432","MM","0","2025/1/18 0:07:04"
"147616398","0","0","MUST","2025.1.18接辅助席位通知","G0133/25 名古屋 (RJGG)  2025/01/21 17:45 - 2025/01/21 18:50  (√) 
RWY 18/36-CLSD DUE TO MAINT
RMK/EXC ACFT WITH PRIOR PERMISSION AT LEAST 1HR BFR","CURFEW","0","2025/1/21","2025/1/21","09:45","10:50","1234567","BOTH","","","AIRPORT_CURFEW","NGO","BOTH","GLOBAL","","","91324434","MM","0","2025/1/17 23:57:23"
"147880980","0","0","MUST","2025.1.24 运控辅助通知","C0225/25 兰州/中川 (ZLLL)  2025/01/25 01:50 - 2025/01/25 02:40  (√) 
机场不接受航空器起降，因道面除冰雪作业，紧急情况除外.","CURFEW","0","2025/1/24","2025/1/24","17:50","18:40","1234567","BOTH","","","AIRPORT_CURFEW","LHW","BOTH","GLOBAL","","","91324444","MM","0","2025/1/24 0:31:18"
"147880982","1","0","MUST","2025.1.24 运控辅助通知","
C0224/25 兰州/中川 (ZLLL)  2025/01/24 22:00 - 2025/01/24 22:50  (√) 
机场不接受航空器起降，因道面除冰雪作业，紧急情况除外.","CURFEW","0","2025/1/24","2025/1/24","14:00","14:50","1234567","BOTH","","","AIRPORT_CURFEW","LHW","BOTH","GLOBAL","","","91324445","MM","0","2025/1/24 0:32:39"
"147934833","0","0","MUST","2025.1.25 AOC运控辅助通知","目的地机场为高高原机场的起飞站, 不允许失效。","ACequipment","1","2025/1/25","2032/6/4","00:00","16:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91324449","MM","0","2025/1/25 13:06:24"
"147975462","0","0","MUST","2025.1.26 运行控制辅助","ZYTX 沈阳/桃仙 C0133/25 2501270300-2501270620 RWY06/24 关闭, 因跑道除雪(紧急情况除外)。","CURFEW","0","2025/1/26","2025/1/26","19:00","22:20","1234567","BOTH","","","AIRPORT_CURFEW","SHE","BOTH","GLOBAL","","","91357199","MM","0","2025/1/26 1:10:28"
"147975570","0","0","MUST","2025.1.26接运行控制室辅助席位通知","ZSCN 南昌/昌北  K0220/25","CURFEW","0","2025/1/26","2025/1/31","18:30","22:00","1357","BOTH","","","AIRPORT_CURFEW","KHN","BOTH","GLOBAL","","","91357200","MM","0","2025/1/26 1:17:08"
"148181603","1","0","MUST","1.31运控国航之翼群里通知","运控DDLN-20250126-1430-01，禁飞国际航班","OPSLIMIT","1","2025/1/25","2025/3/13","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","91357201","MM","0","2025/3/14 8:36:58"
"148306172","0","0","MUST","2025.2.3运控辅助通知","B5442限制运行军民合用机场","OPSLIMIT","1","2025/2/2","2026/7/23","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91324453","MM","0","2025/2/3 0:36:27"
"148429953","1","0","MUST","2025.2.7 运行控制辅助","ZYTX 沈阳/桃仙 C0259/25 2502080230-2502080600 RWY06/24 关闭, 因跑道除雪(紧急情况除外)。","CURFEW","0","2025/2/7","2025/2/7","18:30","22:00","1234567","BOTH","","","AIRPORT_CURFEW","SHE","BOTH","GLOBAL","","","91357205","MM","0","2025/2/7 0:10:54"
"148520946","0","0","MUST","2025.2.8运控辅助通知","限制运行军民合用机场","OPSLIMIT","1","2025/2/7","2117/7/1","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91324461","MM","0","2025/2/8 6:11:35"
"148540112","0","0","MUST","2024.2..9运控辅助通知","B8577因DD限制执行高高原航班.","ACequipment","0","2025/2/9","2025/2/18","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91324464","MM","0","2025/2/9 1:24:55"
"148828048","2","0","MUST","2025.3.12运控辅助席位通知","C0906/25 呼和浩特/白塔 (ZBHH)  2025/03/14 01:10 - 2025/03/14 05:30  (√) 
RWY 08/26 关闭，因施工.
","CURFEW","1","2025/3/13","2025/3/13","17:10","21:30","1234567","BOTH","","","AIRPORT_CURFEW","HET","BOTH","GLOBAL","","","91389954","MM","0","2025/3/12 14:14:43"
"148569601","1","0","MUST","2025.02.17通知取消","目的地机场为高高原机场的起飞站, 不允许失效。","OPSLIMIT","0","2025/2/10","2025/2/16","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91324467","MM","0","2025/2/17 10:40:40"
"148895002","0","0","MUST","2025.2.16,运控辅助通知","ZGBH 北海/福成  C0705/25 2502180100-2502250600 
01:00-06:00 DLY
RWY01/19 关闭, 因道面维护.","CURFEW","0","2025/2/17","2025/2/24","17:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","BHY","BOTH","GLOBAL","","","91389956","MM","0","2025/2/16 13:19:10"
"146805760","0","0","MUST","2024.12.28 运控辅助席位","B5229飞机限制运行军民合用机场","OPSLIMIT","1","2024/12/28","2050/2/1","04:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91291872","MM","0","2024/12/28 4:20:35"
"146806050","0","0","MUST","2024.12.28 AOC运控辅助通知","B6237不能飞高高原","ACequipment","1","2024/12/28","2025/1/7","16:00","16:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91291873","MM","0","2024/12/28 4:37:48"
"146920895","0","0","MUST","2024.12.31接辅助席位通知","G3394/24 名古屋 (RJGG)  2025/01/19 14:50 - 2025/01/19 20:55  (√) 
RWY 18/36-CLSD DUE TO MAINT
RMK/EXC ACFT WITH PRIOR PERMISSION AT LEAST 1HR BFR","CURFEW","0","2025/1/19","2025/1/19","14:50","20:55","1234567","BOTH","","","AIRPORT_CURFEW","NGO","BOTH","GLOBAL","","","91259068","MM","0","2024/12/31 7:35:46"
"146920941","0","0","MUST","2024.12.31接辅助席位通知","G3393/24 名古屋 (RJGG)  2025/01/18 16:35 - 2025/01/18 19:45 (√) 
RWY 18/36-CLSD DUE TO MAINT
RMK/EXC ACFT WITH PRIOR PERMISSION AT LEAST 1HR BFR","CURFEW","0","2025/1/18","2025/1/18","16:35","19:45","1234567","BOTH","","","AIRPORT_CURFEW","NGO","BOTH","GLOBAL","","","91259069","MM","0","2024/12/31 7:44:23"
"147031609","2","0","MUST","2025.1.14运控辅助席位通知","呼和浩特/白塔 (ZBHH)  2025/01/15 01:30 - 2025/01/15 05:30  (√) 
RWY 08/26 关闭，因施工.
","CURFEW","0","2025/1/14","2025/1/14","17:30","21:30","2","BOTH","","","AIRPORT_CURFEW","HET","BOTH","GLOBAL","","","91259074","MM","0","2025/1/14 3:18:50"
"147070586","1","0","MUST","2025.1.05 AOC运控辅助通知","B8577不能飞高高原，1.05接AOC运控辅助通知取消限制","ACequipment","1","2025/1/3","2025/1/4","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91291882","MM","0","2025/1/5 0:14:36"
"147824128","0","0","MUST","2025.1.21运控通知","限飞高高原","OPSLIMIT","1","2025/1/21","2026/1/1","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","91357191","MM","0","2025/1/21 11:35:19"
"147174666","2","0","MUST","1.22机务侯祥龙通知    2.05通知关闭","B322H因DD限飞每日均有国航航班的国际航站","OPSLIMIT","1","2025/1/6","2025/1/31","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","91259089","MM","0","2025/2/5 2:54:29"
"148103154","0","0","MUST","2025.1.29辅助通知","K0346/25 西双版纳/嘎洒 (ZPJH)  2025/02/02 00:00 - 2025/06/01 07:00  (√) 
0000-0700 DLY RWY16/34 关闭, 因施工.","CURFEW","0","2025/2/1","2025/5/31","16:00","23:00","1234567","BOTH","","","AIRPORT_CURFEW","LJG","BOTH","GLOBAL","","","91324450","MM","0","2025/1/29 2:31:46"
"147274831","0","0","MUST","2025.1.9","ZSOF 合肥/新桥 K0092/25 RWY15/33 跑道关团，因道面维护。","CURFEW","0","2025/1/10","2025/1/13","18:30","21:30","1234567","BOTH","","","AIRPORT_CURFEW","HFE","BOTH","GLOBAL","","","91259093","MM","0","2025/1/9 10:52:06"
"147367009","0","0","MUST","2025.1.10运控辅助席位通知","呼和浩特/白塔 (ZBHH)  2025/01/11 01:10 - 2025/01/11 05:30  (√) 
RWY 08/26 关闭，因施工.
","CURFEW","0","2025/1/10","2025/1/10","17:10","21:30","5","BOTH","","","AIRPORT_CURFEW","HET","BOTH","GLOBAL","","","91324416","MM","0","2025/1/10 0:47:27"
